"Year","Recipient country","ODA Grants","ODA Loans","Share","Donor"
"2020","South Africa",0.904071,0,"0%","Korea"
"2021","South Africa",0.229291,0,"0%","Korea"
"2022","South Africa",0.332699,0,"0%","Korea"
"2018","Benin",0.183536,0,"0%","Korea"
"2019","Benin",0.09597,0,"0%","Korea"
"2020","Benin",0.20615,0,"0%","Korea"
"2021","Benin",0.303771,0,"0%","Korea"
"2022","Benin",0.331611,0,"0%","Korea"
"2018","Belize",0.099982,0,"0%","Korea"
"2019","Belize",0.058376,0,"0%","Korea"
"2020","Belize",0.255517,0,"0%","Korea"
"2021","Belize",0.036184,0,"0%","Korea"
"2022","Belize",0.304022,0,"0%","Korea"
"2018","Liberia",0.143017,0,"0%","Korea"
"2019","Liberia",0.61743,0,"0%","Korea"
"2020","Liberia",0.544274,0,"0%","Korea"
"2021","Liberia",0.455379,0,"0%","Korea"
"2022","Liberia",0.297685,0,"0%","Korea"
"2018","Mali",4.608082,4.664112,"0%","Korea"
"2019","Mali",3.373514,0,"0%","Korea"
"2020","Mali",3.18991,0,"0%","Korea"
"2021","Mali",0.020994,0.976866,"0%","Korea"
"2022","Mali",0.04998,0.230679,"0%","Korea"
"2018","Nauru",0,0,NA,"Korea"
"2019","Nauru",0.084868,0,"0%","Korea"
"2020","Nauru",0.213403,0,"0%","Korea"
"2021","Nauru",0,0,NA,"Korea"
"2022","Nauru",0.278324,0,"0%","Korea"
"2018","Namibia",0.218977,0,"0%","Korea"
"2019","Namibia",0.620047,0,"0%","Korea"
"2020","Namibia",0.532499,0,"0%","Korea"
"2021","Namibia",0.296259,0,"0%","Korea"
"2022","Namibia",0.265484,0,"0%","Korea"
"2018","Montenegro",0.008581,0,"0%","Korea"
"2019","Montenegro",0.09524,0,"0%","Korea"
"2020","Montenegro",0.326414,0,"0%","Korea"
"2021","Montenegro",0.372433,0,"0%","Korea"
"2022","Montenegro",0.250756,0,"0%","Korea"
"2018","Niger",1.338479,0,"0%","Korea"
"2019","Niger",0.879371,0,"0%","Korea"
"2020","Niger",2.061655,0,"0%","Korea"
"2021","Niger",2.290403,0,"0%","Korea"
"2022","Niger",0.212161,0,"0%","Korea"
"2018","Eswatini",0.118127,0,"0%","Korea"
"2019","Eswatini",0.159377,0,"0%","Korea"
"2020","Eswatini",0.482786,0,"0%","Korea"
"2021","Eswatini",0.188709,0,"0%","Korea"
"2022","Eswatini",0.20688,0,"0%","Korea"
"2018","Guinea-Bissau",0.0154,0,"0%","Korea"
"2019","Guinea-Bissau",0.025876,0,"0%","Korea"
"2020","Guinea-Bissau",0.341763,0,"0%","Korea"
"2021","Guinea-Bissau",0,0,NA,"Korea"
"2022","Guinea-Bissau",0.1913,0,"0%","Korea"
"2018","Belarus",0.135239,0,"0%","Korea"
"2019","Belarus",0.174158,0,"0%","Korea"
"2020","Belarus",1.126704,0,"0%","Korea"
"2021","Belarus",1.588747,0,"0%","Korea"
"2022","Belarus",0.154334,0,"0%","Korea"
"2018","Sao Tome and Principe",0.014068,0,"0%","Korea"
"2019","Sao Tome and Principe",0,0,NA,"Korea"
"2020","Sao Tome and Principe",0.079269,0,"0%","Korea"
"2021","Sao Tome and Principe",0.181207,0,"0%","Korea"
"2022","Sao Tome and Principe",0.148787,0,"0%","Korea"
"2018","Lesotho",0.086419,0,"0%","Korea"
"2019","Lesotho",0.096087,0,"0%","Korea"
"2020","Lesotho",0.195025,0,"0%","Korea"
"2021","Lesotho",0.023295,0,"0%","Korea"
"2022","Lesotho",0.10635,0,"0%","Korea"
"2018","Micronesia",0.725673,0,"0%","Korea"
"2019","Micronesia",0.599602,0,"0%","Korea"
"2020","Micronesia",0.606323,0,"0%","Korea"
"2021","Micronesia",0.692262,0,"0%","Korea"
"2022","Micronesia",0.104664,0,"0%","Korea"
"2018","Grenada",0,0,NA,"Korea"
"2019","Grenada",0.187542,0,"0%","Korea"
"2020","Grenada",0,0,NA,"Korea"
"2021","Grenada",0,0,NA,"Korea"
"2022","Grenada",0.098744,0,"0%","Korea"
"2018","Venezuela",0.066725,0,"0%","Korea"
"2019","Venezuela",1.346112,0,"0%","Korea"
"2020","Venezuela",1.63345,0,"0%","Korea"
"2021","Venezuela",1.125457,0,"0%","Korea"
"2022","Venezuela",0.090672,0,"0%","Korea"
"2018","Maldives",0.150572,0,"0%","Korea"
"2019","Maldives",0.233763,0,"0%","Korea"
"2020","Maldives",0.334881,0,"0%","Korea"
"2021","Maldives",0.021751,0,"0%","Korea"
"2022","Maldives",0.090306,0,"0%","Korea"
"2018","Albania",0.173229,0,"0%","Korea"
"2019","Albania",0.405753,0,"0%","Korea"
"2020","Albania",0.553623,0,"0%","Korea"
"2021","Albania",0.163411,0,"0%","Korea"
"2022","Albania",0.08288,0,"0%","Korea"
"2018","Suriname",0,0,NA,"Korea"
"2019","Suriname",0,0,NA,"Korea"
"2020","Suriname",0.067643,0,"0%","Korea"
"2021","Suriname",0.225874,0,"0%","Korea"
"2022","Suriname",0.055268,0,"0%","Korea"
"2018","Mauritius",0.024378,0,"0%","Korea"
"2019","Mauritius",0.607512,0,"0%","Korea"
"2020","Mauritius",0.312667,0,"0%","Korea"
"2021","Mauritius",0.226725,0,"0%","Korea"
"2022","Mauritius",0.05287,0,"0%","Korea"
"2018","Togo",0.040609,0,"0%","Korea"
"2019","Togo",1.775187,0,"0%","Korea"
"2020","Togo",1.779341,0,"0%","Korea"
"2021","Togo",2.575939,0,"0%","Korea"
"2022","Togo",0.043214,0,"0%","Korea"
"2018","Eritrea",0,0,NA,"Korea"
"2019","Eritrea",0,0,NA,"Korea"
"2020","Eritrea",0.001524,0,"0%","Korea"
"2021","Eritrea",0,0,NA,"Korea"
"2022","Eritrea",0.022473,0,"0%","Korea"
"2018","Kosovo",0,0,NA,"Korea"
"2019","Kosovo",0.058214,0,"0%","Korea"
"2020","Kosovo",0,0,NA,"Korea"
"2021","Kosovo",0,0,NA,"Korea"
"2022","Kosovo",0.013187,0,"0%","Korea"
"2018","Equatorial Guinea",0.09751,0,"0%","Korea"
"2019","Equatorial Guinea",0.142126,0,"0%","Korea"
"2020","Equatorial Guinea",0.283089,0,"0%","Korea"
"2021","Equatorial Guinea",0.438817,0,"0%","Korea"
"2022","Equatorial Guinea",0.006457,0,"0%","Korea"
"2018","Dominica",0.101546,0,"0%","Korea"
"2019","Dominica",0.022739,0,"0%","Korea"
"2020","Dominica",0,0,NA,"Korea"
"2021","Dominica",0,0,NA,"Korea"
"2022","Dominica",0.001823,0,"0%","Korea"
"2018","Antigua and Barbuda",0.091934,0,"0%","Korea"
"2019","Antigua and Barbuda",0,0,NA,"Korea"
"2020","Antigua and Barbuda",0,0,NA,"Korea"
"2021","Antigua and Barbuda",0,0,NA,"Korea"
"2022","Antigua and Barbuda",0,0,NA,"Korea"
"2018","Congo",0,0,NA,"Korea"
"2019","Congo",0.105022,0,"0%","Korea"
"2020","Congo",0.079269,0,"0%","Korea"
"2021","Congo",0,0,NA,"Korea"
"2022","Congo",0,0,NA,"Korea"
"2018","Cook Islands",0.158113,0,"0%","Korea"
"2019","Cook Islands",0.022767,0,"0%","Korea"
"2020","Cook Islands",0,0,NA,"Korea"
"2021","Cook Islands",0,0,NA,"Korea"
"2022","Cook Islands",0,0,NA,"Korea"
"2018","Djibouti",0,0,NA,"Korea"
"2019","Djibouti",0.144901,0,"0%","Korea"
"2020","Djibouti",0.317077,0,"0%","Korea"
"2021","Djibouti",0.199415,0,"0%","Korea"
"2022","Djibouti",0,0,NA,"Korea"
"2018","Mauritania",0.142684,0,"0%","Korea"
"2019","Mauritania",0.218393,0,"0%","Korea"
"2020","Mauritania",0.577526,0,"0%","Korea"
"2021","Mauritania",0.172265,0,"0%","Korea"
"2022","Mauritania",0,0,NA,"Korea"
"2018","Montserrat",0,0,NA,"Korea"
"2019","Montserrat",0,0,NA,"Korea"
"2020","Montserrat",0,0,NA,"Korea"
"2021","Montserrat",0,0,NA,"Korea"
"2022","Montserrat",0,0,NA,"Korea"
"2018","Niue",0,0,NA,"Korea"
"2019","Niue",0.022767,0,"0%","Korea"
"2020","Niue",0.127601,0,"0%","Korea"
"2021","Niue",0,0,NA,"Korea"
"2022","Niue",0,0,NA,"Korea"
"2018","North Macedonia",0,0,NA,"Korea"
"2019","North Macedonia",0.034361,0,"0%","Korea"
"2020","North Macedonia",0.486565,0,"0%","Korea"
"2021","North Macedonia",0.005885,0,"0%","Korea"
"2022","North Macedonia",0,0,NA,"Korea"
"2018","Palau",0.602539,0,"0%","Korea"
"2019","Palau",0.431219,0,"0%","Korea"
"2020","Palau",0.733915,0,"0%","Korea"
"2021","Palau",0.38628,0,"0%","Korea"
"2022","Palau",0,0,NA,"Korea"
"2018","Saint Lucia",0.01955,0,"0%","Korea"
"2019","Saint Lucia",0.126955,0,"0%","Korea"
"2020","Saint Lucia",0.21578,0,"0%","Korea"
"2021","Saint Lucia",0,0,NA,"Korea"
"2022","Saint Lucia",0,0,NA,"Korea"
"2018","Saint Vincent and the Grenadines",0.112271,0,"0%","Korea"
"2019","Saint Vincent and the Grenadines",0.120068,0,"0%","Korea"
"2020","Saint Vincent and the Grenadines",0,0,NA,"Korea"
"2021","Saint Vincent and the Grenadines",0.246232,0,"0%","Korea"
"2022","Saint Vincent and the Grenadines",0,0,NA,"Korea"
