"Year","Recipient country","ODA Grants","ODA Loans","Share","Donor"
"2019","Sao Tome and Principe",0.353032,0,"0%","Canada"
"2020","Sao Tome and Principe",0.415009,0,"0%","Canada"
"2021","Sao Tome and Principe",0.162462,0,"0%","Canada"
"2022","Sao Tome and Principe",0.1889,0,"0%","Canada"
"2018","Botswana",0.278608,0,"0%","Canada"
"2019","Botswana",0.266611,0,"0%","Canada"
"2020","Botswana",0.555646,0,"0%","Canada"
"2021","Botswana",0.208839,0,"0%","Canada"
"2022","Botswana",0.184487,0,"0%","Canada"
"2018","Lesotho",0.001392,0,"0%","Canada"
"2019","Lesotho",0.345954,0,"0%","Canada"
"2020","Lesotho",0.471184,0,"0%","Canada"
"2021","Lesotho",0.606145,0,"0%","Canada"
"2022","Lesotho",0.167536,0,"0%","Canada"
"2018","Cabo Verde",0.221835,0,"0%","Canada"
"2019","Cabo Verde",0.304382,0,"0%","Canada"
"2020","Cabo Verde",0.493714,0,"0%","Canada"
"2021","Cabo Verde",0.200427,0,"0%","Canada"
"2022","Cabo Verde",0.166691,0,"0%","Canada"
"2018","Bosnia and Herzegovina",0.159561,0,"0%","Canada"
"2019","Bosnia and Herzegovina",0.088224,0,"0%","Canada"
"2020","Bosnia and Herzegovina",0.24165,0,"0%","Canada"
"2021","Bosnia and Herzegovina",0.117761,0,"0%","Canada"
"2022","Bosnia and Herzegovina",0.158682,0,"0%","Canada"
"2018","Vanuatu",0.612759,0,"0%","Canada"
"2019","Vanuatu",0.680173,0,"0%","Canada"
"2020","Vanuatu",0.736096,0,"0%","Canada"
"2021","Vanuatu",0.201618,0,"0%","Canada"
"2022","Vanuatu",0.15303,0,"0%","Canada"
"2018","Comoros",0.211715,0,"0%","Canada"
"2019","Comoros",0.307481,0,"0%","Canada"
"2020","Comoros",0.4908,0,"0%","Canada"
"2021","Comoros",0.223383,0,"0%","Canada"
"2022","Comoros",0.14401,0,"0%","Canada"
"2018","Mauritius",0.211715,0,"0%","Canada"
"2019","Mauritius",0.468658,0,"0%","Canada"
"2020","Mauritius",0.405336,0,"0%","Canada"
"2021","Mauritius",0.202523,0,"0%","Canada"
"2022","Mauritius",0.138705,0,"0%","Canada"
"2018","Maldives",0,0,NA,"Canada"
"2019","Maldives",0.107994,0,"0%","Canada"
"2020","Maldives",0.174496,0,"0%","Canada"
"2021","Maldives",1.206534,0,"0%","Canada"
"2022","Maldives",0.135763,0,"0%","Canada"
"2018","Papua New Guinea",0.708678,0,"0%","Canada"
"2019","Papua New Guinea",0.080972,0,"0%","Canada"
"2020","Papua New Guinea",0.109811,0,"0%","Canada"
"2021","Papua New Guinea",0.10652,0,"0%","Canada"
"2022","Papua New Guinea",0.134925,0,"0%","Canada"
"2018","Kazakhstan",0.020332,0,"0%","Canada"
"2019","Kazakhstan",0.074854,0,"0%","Canada"
"2020","Kazakhstan",0.356987,0,"0%","Canada"
"2021","Kazakhstan",0.174302,0,"0%","Canada"
"2022","Kazakhstan",0.133774,0,"0%","Canada"
"2018","Serbia",0.146671,0,"0%","Canada"
"2019","Serbia",0.126854,0,"0%","Canada"
"2020","Serbia",0.070721,0,"0%","Canada"
"2021","Serbia",0.129919,0,"0%","Canada"
"2022","Serbia",0.131814,0,"0%","Canada"
"2018","Albania",0.009035,0,"0%","Canada"
"2019","Albania",0.094361,0,"0%","Canada"
"2020","Albania",0.378324,0,"0%","Canada"
"2021","Albania",0.012148,0,"0%","Canada"
"2022","Albania",0.114055,0,"0%","Canada"
"2018","Kosovo",0.066388,0,"0%","Canada"
"2019","Kosovo",0.089466,0,"0%","Canada"
"2020","Kosovo",0.185274,0,"0%","Canada"
"2021","Kosovo",0.104836,0,"0%","Canada"
"2022","Kosovo",0.111586,0,"0%","Canada"
"2018","Eritrea",0,0,NA,"Canada"
"2019","Eritrea",0.027207,0,"0%","Canada"
"2020","Eritrea",0.041046,0,"0%","Canada"
"2021","Eritrea",0.187048,0,"0%","Canada"
"2022","Eritrea",0.106878,0,"0%","Canada"
"2018","Turkmenistan",0,0,NA,"Canada"
"2019","Turkmenistan",0.057708,0,"0%","Canada"
"2020","Turkmenistan",0.060979,0,"0%","Canada"
"2021","Turkmenistan",0.062773,0,"0%","Canada"
"2022","Turkmenistan",0.098235,0,"0%","Canada"
"2018","Montenegro",0,0,NA,"Canada"
"2019","Montenegro",0.057759,0,"0%","Canada"
"2020","Montenegro",0.329985,0,"0%","Canada"
"2021","Montenegro",0.112688,0,"0%","Canada"
"2022","Montenegro",0.088345,0,"0%","Canada"
"2018","North Macedonia",0,0,NA,"Canada"
"2019","North Macedonia",0.057759,0,"0%","Canada"
"2020","North Macedonia",0.329985,0,"0%","Canada"
"2021","North Macedonia",0.112688,0,"0%","Canada"
"2022","North Macedonia",0.088345,0,"0%","Canada"
"2018","Fiji",1.635028,0,"0%","Canada"
"2019","Fiji",0.425866,0,"0%","Canada"
"2020","Fiji",0.727372,0,"0%","Canada"
"2021","Fiji",0.148942,0,"0%","Canada"
"2022","Fiji",0.076297,0,"0%","Canada"
"2018","Micronesia",0,0,NA,"Canada"
"2019","Micronesia",0.07832,0,"0%","Canada"
"2020","Micronesia",0.10807,0,"0%","Canada"
"2021","Micronesia",0.104099,0,"0%","Canada"
"2022","Micronesia",0.074669,0,"0%","Canada"
"2018","Nauru",0,0,NA,"Canada"
"2019","Nauru",0.083914,0,"0%","Canada"
"2020","Nauru",0.108906,0,"0%","Canada"
"2021","Nauru",0.103887,0,"0%","Canada"
"2022","Nauru",0.074669,0,"0%","Canada"
"2018","Solomon Islands",0.344476,0,"0%","Canada"
"2019","Solomon Islands",0.340525,0,"0%","Canada"
"2020","Solomon Islands",0.521829,0,"0%","Canada"
"2021","Solomon Islands",0.103815,0,"0%","Canada"
"2022","Solomon Islands",0.074617,0,"0%","Canada"
"2018","Tonga",0,0,NA,"Canada"
"2019","Tonga",0.104122,0,"0%","Canada"
"2020","Tonga",0.193137,0,"0%","Canada"
"2021","Tonga",0.119391,0,"0%","Canada"
"2022","Tonga",0.069841,0,"0%","Canada"
"2018","Kiribati",0,0,NA,"Canada"
"2019","Kiribati",0.104122,0,"0%","Canada"
"2020","Kiribati",0.193137,0,"0%","Canada"
"2021","Kiribati",0.119391,0,"0%","Canada"
"2022","Kiribati",0.069443,0,"0%","Canada"
"2018","Samoa",0,0,NA,"Canada"
"2019","Samoa",0.104122,0,"0%","Canada"
"2020","Samoa",0.193137,0,"0%","Canada"
"2021","Samoa",0.119391,0,"0%","Canada"
"2022","Samoa",0.069443,0,"0%","Canada"
"2018","Tuvalu",0,0,NA,"Canada"
"2019","Tuvalu",0.104122,0,"0%","Canada"
"2020","Tuvalu",0.193137,0,"0%","Canada"
"2021","Tuvalu",0.119391,0,"0%","Canada"
"2022","Tuvalu",0.069443,0,"0%","Canada"
"2018","Iran",0.349149,0,"0%","Canada"
"2019","Iran",0.344274,0,"0%","Canada"
"2020","Iran",0.194413,0,"0%","Canada"
"2021","Iran",0.091345,0,"0%","Canada"
"2022","Iran",0.025179,0,"0%","Canada"
"2018","Palau",0,0,NA,"Canada"
"2019","Palau",0.07832,0,"0%","Canada"
"2020","Palau",0.10807,0,"0%","Canada"
"2021","Palau",0.103887,0,"0%","Canada"
"2022","Palau",0.019314,0,"0%","Canada"
"2018","Türkiye",2.367995,0,"0%","Canada"
"2019","Türkiye",0.160675,0,"0%","Canada"
"2020","Türkiye",0.268081,0,"0%","Canada"
"2021","Türkiye",0.151676,0,"0%","Canada"
"2022","Türkiye",0.003301,0,"0%","Canada"
"2018","Antigua and Barbuda",0.184913,0,"0%","Canada"
"2019","Antigua and Barbuda",0.048908,0,"0%","Canada"
"2020","Antigua and Barbuda",0.60337,0,"0%","Canada"
"2021","Antigua and Barbuda",0.155829,0,"0%","Canada"
"2022","Antigua and Barbuda",0,0,NA,"Canada"
"2018","Democratic People's Republic of Korea",2.050945,0,"0%","Canada"
"2019","Democratic People's Republic of Korea",1.346709,0,"0%","Canada"
"2020","Democratic People's Republic of Korea",1.078488,0,"0%","Canada"
"2021","Democratic People's Republic of Korea",1.266024,0,"0%","Canada"
"2022","Democratic People's Republic of Korea",0,0,NA,"Canada"
"2018","Montserrat",0,0,NA,"Canada"
"2019","Montserrat",0.019479,0,"0%","Canada"
"2020","Montserrat",0.264754,0,"0%","Canada"
"2021","Montserrat",0.027524,0,"0%","Canada"
"2022","Montserrat",0,0,NA,"Canada"
"2018","Niue",0,0,NA,"Canada"
"2019","Niue",0,0,NA,"Canada"
"2020","Niue",0,0,NA,"Canada"
"2021","Niue",0,0,NA,"Canada"
"2022","Niue",0,0,NA,"Canada"
"2018","Tokelau",0,0,NA,"Canada"
"2019","Tokelau",0,0,NA,"Canada"
"2020","Tokelau",0,0,NA,"Canada"
"2021","Tokelau",0,0,NA,"Canada"
"2022","Tokelau",0,0,NA,"Canada"
