"Year","Recipient country","ODA Grants","ODA Loans","Share","Donor"
"2019","Georgia",4.911133,0,"0%","Switzerland"
"2020","Georgia",9.275154,0,"0%","Switzerland"
"2021","Georgia",10.077329,0,"0%","Switzerland"
"2017","Burundi",10.103791,0,"0%","Switzerland"
"2018","Burundi",9.581621,0,"0%","Switzerland"
"2019","Burundi",6.386367,0,"0%","Switzerland"
"2020","Burundi",8.454982,0,"0%","Switzerland"
"2021","Burundi",8.67362,0,"0%","Switzerland"
"2017","Rwanda",5.78866,0,"0%","Switzerland"
"2018","Rwanda",3.870043,0,"0%","Switzerland"
"2019","Rwanda",5.359656,0,"0%","Switzerland"
"2020","Rwanda",6.41036,0,"0%","Switzerland"
"2021","Rwanda",8.062836,0,"0%","Switzerland"
"2017","Libya",5.750467,0,"0%","Switzerland"
"2018","Libya",5.758453,0,"0%","Switzerland"
"2019","Libya",8.541264,0,"0%","Switzerland"
"2020","Libya",8.569597,0,"0%","Switzerland"
"2021","Libya",8.051672,0,"0%","Switzerland"
"2017","Sri Lanka",3.562695,0,"0%","Switzerland"
"2018","Sri Lanka",3.654636,0,"0%","Switzerland"
"2019","Sri Lanka",3.529971,0,"0%","Switzerland"
"2020","Sri Lanka",3.79819,0,"0%","Switzerland"
"2021","Sri Lanka",7.598846,0,"0%","Switzerland"
"2017","Uzbekistan",8.826921,0,"0%","Switzerland"
"2018","Uzbekistan",3.378042,0,"0%","Switzerland"
"2019","Uzbekistan",3.873204,0,"0%","Switzerland"
"2020","Uzbekistan",8.728904,0,"0%","Switzerland"
"2021","Uzbekistan",6.645544,0,"0%","Switzerland"
"2017","Madagascar",7.379142,0,"0%","Switzerland"
"2018","Madagascar",4.444647,0,"0%","Switzerland"
"2019","Madagascar",3.4094,0,"0%","Switzerland"
"2020","Madagascar",3.218059,0,"0%","Switzerland"
"2021","Madagascar",6.042958,0,"0%","Switzerland"
"2017","Democratic People's Republic of Korea",8.999371,0,"0%","Switzerland"
"2018","Democratic People's Republic of Korea",8.532507,0,"0%","Switzerland"
"2019","Democratic People's Republic of Korea",10.03835,0,"0%","Switzerland"
"2020","Democratic People's Republic of Korea",7.067472,0,"0%","Switzerland"
"2021","Democratic People's Republic of Korea",5.588973,0,"0%","Switzerland"
"2017","Senegal",3.777249,0,"0%","Switzerland"
"2018","Senegal",3.732219,0,"0%","Switzerland"
"2019","Senegal",5.532978,0,"0%","Switzerland"
"2020","Senegal",4.449258,0,"0%","Switzerland"
"2021","Senegal",5.52722,0,"0%","Switzerland"
"2017","Azerbaijan",2.24684,0,"0%","Switzerland"
"2018","Azerbaijan",5.438042,0,"0%","Switzerland"
"2019","Azerbaijan",3.890467,0,"0%","Switzerland"
"2020","Azerbaijan",3.961275,0,"0%","Switzerland"
"2021","Azerbaijan",4.829811,0,"0%","Switzerland"
"2017","Guatemala",3.856538,0,"0%","Switzerland"
"2018","Guatemala",2.957955,0,"0%","Switzerland"
"2019","Guatemala",4.021997,0,"0%","Switzerland"
"2020","Guatemala",3.311943,0,"0%","Switzerland"
"2021","Guatemala",4.703909,0,"0%","Switzerland"
"2017","Morocco",9.57199,0,"0%","Switzerland"
"2018","Morocco",6.694664,0,"0%","Switzerland"
"2019","Morocco",5.964046,0,"0%","Switzerland"
"2020","Morocco",5.43712,0,"0%","Switzerland"
"2021","Morocco",4.512774,0,"0%","Switzerland"
"2017","Armenia",4.542925,0,"0%","Switzerland"
"2018","Armenia",2.873628,0,"0%","Switzerland"
"2019","Armenia",5.158508,0,"0%","Switzerland"
"2020","Armenia",5.33009,0,"0%","Switzerland"
"2021","Armenia",4.429399,0,"0%","Switzerland"
"2017","China (People's Republic of)",9.191555,0,"0%","Switzerland"
"2018","China (People's Republic of)",6.845183,0,"0%","Switzerland"
"2019","China (People's Republic of)",5.551888,0,"0%","Switzerland"
"2020","China (People's Republic of)",4.620065,0,"0%","Switzerland"
"2021","China (People's Republic of)",3.506712,0,"0%","Switzerland"
"2017","Uganda",3.424919,0,"0%","Switzerland"
"2018","Uganda",3.735165,0,"0%","Switzerland"
"2019","Uganda",3.926494,0,"0%","Switzerland"
"2020","Uganda",3.014122,0,"0%","Switzerland"
"2021","Uganda",3.389897,0,"0%","Switzerland"
"2017","Brazil",3.181973,0,"0%","Switzerland"
"2018","Brazil",4.405447,0,"0%","Switzerland"
"2019","Brazil",3.875519,0,"0%","Switzerland"
"2020","Brazil",3.802456,0,"0%","Switzerland"
"2021","Brazil",2.936705,0,"0%","Switzerland"
"2017","Türkiye",2.633645,0,"0%","Switzerland"
"2018","Türkiye",2.841419,0,"0%","Switzerland"
"2019","Türkiye",4.267074,0,"0%","Switzerland"
"2020","Türkiye",3.938427,0,"0%","Switzerland"
"2021","Türkiye",2.794099,0,"0%","Switzerland"
"2017","Algeria",2.887457,0,"0%","Switzerland"
"2018","Algeria",2.922507,0,"0%","Switzerland"
"2019","Algeria",2.403257,0,"0%","Switzerland"
"2020","Algeria",2.365377,0,"0%","Switzerland"
"2021","Algeria",2.316415,0,"0%","Switzerland"
"2017","El Salvador",2.712606,0,"0%","Switzerland"
"2018","El Salvador",2.694902,0,"0%","Switzerland"
"2019","El Salvador",3.004951,0,"0%","Switzerland"
"2020","El Salvador",2.575091,0,"0%","Switzerland"
"2021","El Salvador",1.915159,0,"0%","Switzerland"
"2017","Guinea",1.8565,0,"0%","Switzerland"
"2018","Guinea",0.980038,0,"0%","Switzerland"
"2019","Guinea",0.689823,0,"0%","Switzerland"
"2020","Guinea",1.19406,0,"0%","Switzerland"
"2021","Guinea",1.74917,0,"0%","Switzerland"
"2017","Philippines",1.711265,0,"0%","Switzerland"
"2018","Philippines",1.502802,0,"0%","Switzerland"
"2019","Philippines",1.167046,0,"0%","Switzerland"
"2020","Philippines",1.618042,0,"0%","Switzerland"
"2021","Philippines",1.682657,0,"0%","Switzerland"
"2017","Togo",1.847344,0,"0%","Switzerland"
"2018","Togo",1.714583,0,"0%","Switzerland"
"2019","Togo",1.653507,0,"0%","Switzerland"
"2020","Togo",1.935937,0,"0%","Switzerland"
"2021","Togo",1.665824,0,"0%","Switzerland"
"2017","Mexico",2.028676,0,"0%","Switzerland"
"2018","Mexico",2.733541,0,"0%","Switzerland"
"2019","Mexico",1.7272,0,"0%","Switzerland"
"2020","Mexico",1.923289,0,"0%","Switzerland"
"2021","Mexico",1.422801,0,"0%","Switzerland"
"2017","Eritrea",3.665394,0,"0%","Switzerland"
"2018","Eritrea",1.940264,0,"0%","Switzerland"
"2019","Eritrea",1.752501,0,"0%","Switzerland"
"2020","Eritrea",1.343936,0,"0%","Switzerland"
"2021","Eritrea",1.187383,0,"0%","Switzerland"
"2017","Ecuador",2.775569,0,"0%","Switzerland"
"2018","Ecuador",2.556912,0,"0%","Switzerland"
"2019","Ecuador",2.966802,0,"0%","Switzerland"
"2020","Ecuador",0.994457,0,"0%","Switzerland"
"2021","Ecuador",1.054074,0,"0%","Switzerland"
"2017","Gambia",0.054976,0,"0%","Switzerland"
"2018","Gambia",0.067168,0,"0%","Switzerland"
"2019","Gambia",0.129024,0,"0%","Switzerland"
"2020","Gambia",0.201118,0,"0%","Switzerland"
"2021","Gambia",1.035286,0,"0%","Switzerland"
"2017","Pakistan",20.226617,0,"1%","Switzerland"
"2018","Pakistan",12.723044,0,"1%","Switzerland"
"2019","Pakistan",8.680931,0,"0%","Switzerland"
"2020","Pakistan",3.298879,0,"0%","Switzerland"
"2021","Pakistan",0.806832,0,"0%","Switzerland"
"2017","Pakistan",0,0,"0%","Switzerland"
"2018","Pakistan",0,0,"0%","Switzerland"
"2017","Zambia",0.509023,0,"0%","Switzerland"
"2018","Zambia",0.272649,0,"0%","Switzerland"
"2019","Zambia",0.659226,0,"0%","Switzerland"
"2020","Zambia",0.817626,0,"0%","Switzerland"
"2021","Zambia",0.736343,0,"0%","Switzerland"
"2017","Iran",0.478675,0,"0%","Switzerland"
"2018","Iran",0.310125,0,"0%","Switzerland"
"2019","Iran",1.728868,0,"0%","Switzerland"
"2020","Iran",0.766413,0,"0%","Switzerland"
"2021","Iran",0.708393,0,"0%","Switzerland"
"2017","Malawi",0.704201,0,"0%","Switzerland"
"2018","Malawi",0.901367,0,"0%","Switzerland"
"2019","Malawi",0.894786,0,"0%","Switzerland"
"2020","Malawi",0.740128,0,"0%","Switzerland"
"2021","Malawi",0.658397,0,"0%","Switzerland"
"2017","Eswatini",0.073544,0,"0%","Switzerland"
"2018","Eswatini",1.096109,0,"0%","Switzerland"
"2019","Eswatini",0.329145,0,"0%","Switzerland"
"2020","Eswatini",0.337225,0,"0%","Switzerland"
"2021","Eswatini",0.656455,0,"0%","Switzerland"
"2017","Paraguay",0.704075,0,"0%","Switzerland"
"2018","Paraguay",0.965947,0,"0%","Switzerland"
"2019","Paraguay",0.725079,0,"0%","Switzerland"
"2020","Paraguay",1.661821,0,"0%","Switzerland"
"2021","Paraguay",0.604311,0,"0%","Switzerland"
"2017","Guinea-Bissau",0.878213,0,"0%","Switzerland"
"2018","Guinea-Bissau",0.555397,0,"0%","Switzerland"
"2019","Guinea-Bissau",0.566586,0,"0%","Switzerland"
"2020","Guinea-Bissau",0.693353,0,"0%","Switzerland"
"2021","Guinea-Bissau",0.577749,0,"0%","Switzerland"
"2017","Côte d'Ivoire",1.159481,0,"0%","Switzerland"
"2018","Côte d'Ivoire",0.951104,0,"0%","Switzerland"
"2019","Côte d'Ivoire",0.918827,0,"0%","Switzerland"
"2020","Côte d'Ivoire",0.601607,0,"0%","Switzerland"
"2021","Côte d'Ivoire",0.558772,0,"0%","Switzerland"
"2017","Mauritania",0.32843,0,"0%","Switzerland"
"2018","Mauritania",0.355032,0,"0%","Switzerland"
"2019","Mauritania",0.053961,0,"0%","Switzerland"
"2020","Mauritania",0.317284,0,"0%","Switzerland"
"2021","Mauritania",0.477058,0,"0%","Switzerland"
"2017","Belarus",0.181858,0,"0%","Switzerland"
"2018","Belarus",0.321099,0,"0%","Switzerland"
"2019","Belarus",0.482272,0,"0%","Switzerland"
"2020","Belarus",0.288406,0,"0%","Switzerland"
"2021","Belarus",0.453326,0,"0%","Switzerland"
"2017","Namibia",0.253978,0,"0%","Switzerland"
"2018","Namibia",0.447698,0,"0%","Switzerland"
"2019","Namibia",0.554372,0,"0%","Switzerland"
"2020","Namibia",0.364651,0,"0%","Switzerland"
"2021","Namibia",0.436577,0,"0%","Switzerland"
"2017","Lesotho",0.713781,0,"0%","Switzerland"
"2018","Lesotho",0.679576,0,"0%","Switzerland"
"2019","Lesotho",0.808452,0,"0%","Switzerland"
"2020","Lesotho",0.711626,0,"0%","Switzerland"
"2021","Lesotho",0.418302,0,"0%","Switzerland"
"2017","Congo",0.283041,0,"0%","Switzerland"
"2018","Congo",0.195839,0,"0%","Switzerland"
"2019","Congo",0.080034,0,"0%","Switzerland"
"2020","Congo",0.187603,0,"0%","Switzerland"
"2021","Congo",0.306447,0,"0%","Switzerland"
"2017","Argentina",0.366002,0,"0%","Switzerland"
"2018","Argentina",0.57006,0,"0%","Switzerland"
"2019","Argentina",0.636326,0,"0%","Switzerland"
"2020","Argentina",1.071127,0,"0%","Switzerland"
"2021","Argentina",0.299936,0,"0%","Switzerland"
"2017","Bhutan",1.291566,0,"0%","Switzerland"
"2018","Bhutan",1.52213,0,"0%","Switzerland"
"2019","Bhutan",0.86075,0,"0%","Switzerland"
"2020","Bhutan",1.142067,0,"0%","Switzerland"
"2021","Bhutan",0.20948,0,"0%","Switzerland"
"2017","Costa Rica",0.153341,0,"0%","Switzerland"
"2018","Costa Rica",0.253282,0,"0%","Switzerland"
"2019","Costa Rica",0.343465,0,"0%","Switzerland"
"2020","Costa Rica",0.058895,0,"0%","Switzerland"
"2021","Costa Rica",0.199775,0,"0%","Switzerland"
"2017","Nauru",0,0,"0%","Switzerland"
"2018","Nauru",0,0,"0%","Switzerland"
"2019","Nauru",0.117164,0,"0%","Switzerland"
"2020","Nauru",0.150647,0,"0%","Switzerland"
"2021","Nauru",0.163022,0,"0%","Switzerland"
"2017","Panama",0.160714,0,"0%","Switzerland"
"2018","Panama",0.937997,0,"0%","Switzerland"
"2019","Panama",0.61338,0,"0%","Switzerland"
"2020","Panama",0.552828,0,"0%","Switzerland"
"2021","Panama",0.150693,0,"0%","Switzerland"
"2017","Marshall Islands",0,0,"0%","Switzerland"
"2018","Marshall Islands",0,0,"0%","Switzerland"
"2019","Marshall Islands",0.192382,0,"0%","Switzerland"
"2020","Marshall Islands",0.090487,0,"0%","Switzerland"
"2021","Marshall Islands",0.112518,0,"0%","Switzerland"
"2017","Angola",0.606497,0,"0%","Switzerland"
"2018","Angola",0.495193,0,"0%","Switzerland"
"2019","Angola",0.057562,0,"0%","Switzerland"
"2020","Angola",0.69532,0,"0%","Switzerland"
"2021","Angola",0.112341,0,"0%","Switzerland"
"2017","Fiji",0.77325,0,"0%","Switzerland"
"2018","Fiji",0,0,"0%","Switzerland"
"2019","Fiji",0.080794,0,"0%","Switzerland"
"2020","Fiji",0.191987,0,"0%","Switzerland"
"2021","Fiji",0.10481,0,"0%","Switzerland"
"2017","Vanuatu",0.05063,0,"0%","Switzerland"
"2018","Vanuatu",0.273052,0,"0%","Switzerland"
"2019","Vanuatu",0.101048,0,"0%","Switzerland"
"2020","Vanuatu",0.196569,0,"0%","Switzerland"
"2021","Vanuatu",0.057112,0,"0%","Switzerland"
"2017","Saint Vincent and the Grenadines",0,0,"0%","Switzerland"
"2018","Saint Vincent and the Grenadines",0,0,"0%","Switzerland"
"2019","Saint Vincent and the Grenadines",0,0,"0%","Switzerland"
"2020","Saint Vincent and the Grenadines",0,0,"0%","Switzerland"
"2021","Saint Vincent and the Grenadines",0.054585,0,"0%","Switzerland"
"2017","Dominican Republic",0.077175,0,"0%","Switzerland"
"2018","Dominican Republic",0.028117,0,"0%","Switzerland"
"2019","Dominican Republic",0.107881,0,"0%","Switzerland"
"2020","Dominican Republic",0.06218,0,"0%","Switzerland"
"2021","Dominican Republic",0.049821,0,"0%","Switzerland"
"2017","Kazakhstan",0,0,"0%","Switzerland"
"2018","Kazakhstan",0.344949,0,"0%","Switzerland"
"2019","Kazakhstan",0.397423,0,"0%","Switzerland"
"2020","Kazakhstan",0.038164,0,"0%","Switzerland"
"2021","Kazakhstan",0.041947,0,"0%","Switzerland"
"2017","Liberia",0.144222,0,"0%","Switzerland"
"2018","Liberia",0.021619,0,"0%","Switzerland"
"2019","Liberia",0.086219,0,"0%","Switzerland"
"2020","Liberia",0.034011,0,"0%","Switzerland"
"2021","Liberia",0.040251,0,"0%","Switzerland"
"2017","Sierra Leone",0.471904,0,"0%","Switzerland"
"2018","Sierra Leone",0.022197,0,"0%","Switzerland"
"2019","Sierra Leone",0.047287,0,"0%","Switzerland"
"2020","Sierra Leone",0.087347,0,"0%","Switzerland"
"2021","Sierra Leone",0.031435,0,"0%","Switzerland"
"2017","Cabo Verde",0.012147,0,"0%","Switzerland"
"2018","Cabo Verde",0.015345,0,"0%","Switzerland"
"2019","Cabo Verde",0.022317,0,"0%","Switzerland"
"2020","Cabo Verde",0.033111,0,"0%","Switzerland"
"2021","Cabo Verde",0.026258,0,"0%","Switzerland"
"2017","Papua New Guinea",0,0,"0%","Switzerland"
"2018","Papua New Guinea",0.16909,0,"0%","Switzerland"
"2019","Papua New Guinea",0.000549,0,"0%","Switzerland"
"2020","Papua New Guinea",0.044226,0,"0%","Switzerland"
"2021","Papua New Guinea",0.017505,0,"0%","Switzerland"
"2017","Equatorial Guinea",0,0,"0%","Switzerland"
"2018","Equatorial Guinea",0,0,"0%","Switzerland"
"2019","Equatorial Guinea",0,0,"0%","Switzerland"
"2020","Equatorial Guinea",0,0,"0%","Switzerland"
"2021","Equatorial Guinea",0.005439,0,"0%","Switzerland"
"2017","Gabon",0.004865,0,"0%","Switzerland"
"2018","Gabon",0.015345,0,"0%","Switzerland"
"2019","Gabon",0.004498,0,"0%","Switzerland"
"2020","Gabon",0.005429,0,"0%","Switzerland"
"2021","Gabon",0.004322,0,"0%","Switzerland"
"2017","Malaysia",0.001481,0,"0%","Switzerland"
"2018","Malaysia",0.018856,0,"0%","Switzerland"
"2019","Malaysia",0.049837,0,"0%","Switzerland"
"2020","Malaysia",0.032503,0,"0%","Switzerland"
"2021","Malaysia",0.000875,0,"0%","Switzerland"
"2017","Antigua and Barbuda",0.115987,0,"0%","Switzerland"
"2018","Antigua and Barbuda",0,0,"0%","Switzerland"
"2019","Antigua and Barbuda",0,0,"0%","Switzerland"
"2020","Antigua and Barbuda",0,0,"0%","Switzerland"
"2021","Antigua and Barbuda",0,0,"0%","Switzerland"
"2017","Botswana",0,0,"0%","Switzerland"
"2018","Botswana",0,0,"0%","Switzerland"
"2019","Botswana",0,0,"0%","Switzerland"
"2020","Botswana",0,0,"0%","Switzerland"
"2021","Botswana",0,0,"0%","Switzerland"
"2017","Comoros",0,0,"0%","Switzerland"
"2018","Comoros",0,0,"0%","Switzerland"
"2019","Comoros",0,0,"0%","Switzerland"
"2020","Comoros",0,0,"0%","Switzerland"
"2021","Comoros",0,0,"0%","Switzerland"
"2017","Djibouti",0,0,"0%","Switzerland"
"2018","Djibouti",0,0,"0%","Switzerland"
"2019","Djibouti",0,0,"0%","Switzerland"
"2020","Djibouti",0,0,"0%","Switzerland"
"2021","Djibouti",0,0,"0%","Switzerland"
"2017","Dominica",0.377182,0,"0%","Switzerland"
"2018","Dominica",0,0,"0%","Switzerland"
"2019","Dominica",0,0,"0%","Switzerland"
"2020","Dominica",0,0,"0%","Switzerland"
"2021","Dominica",0,0,"0%","Switzerland"
"2017","Grenada",0,0,"0%","Switzerland"
"2018","Grenada",0,0,"0%","Switzerland"
"2019","Grenada",0,0,"0%","Switzerland"
"2020","Grenada",0,0,"0%","Switzerland"
"2021","Grenada",0,0,"0%","Switzerland"
"2017","Guyana",0,0,"0%","Switzerland"
"2018","Guyana",0,0,"0%","Switzerland"
"2019","Guyana",0.053184,0,"0%","Switzerland"
"2020","Guyana",0.0422,0,"0%","Switzerland"
"2021","Guyana",0,0,"0%","Switzerland"
"2017","Maldives",0,0,"0%","Switzerland"
"2018","Maldives",0,0,"0%","Switzerland"
"2019","Maldives",0,0,"0%","Switzerland"
"2020","Maldives",0,0,"0%","Switzerland"
"2021","Maldives",0,0,"0%","Switzerland"
"2017","Mauritius",0,0,"0%","Switzerland"
"2018","Mauritius",0.022836,0,"0%","Switzerland"
"2019","Mauritius",0.014447,0,"0%","Switzerland"
"2020","Mauritius",0.030199,0,"0%","Switzerland"
"2021","Mauritius",0,0,"0%","Switzerland"
"2017","Micronesia",0,0,"0%","Switzerland"
"2018","Micronesia",0,0,"0%","Switzerland"
"2019","Micronesia",0,0,"0%","Switzerland"
"2020","Micronesia",0,0,"0%","Switzerland"
"2021","Micronesia",0,0,"0%","Switzerland"
"2017","Montenegro",0.904629,0,"0%","Switzerland"
"2018","Montenegro",0.046732,0,"0%","Switzerland"
"2019","Montenegro",0.02706,0,"0%","Switzerland"
"2020","Montenegro",0.018251,0,"0%","Switzerland"
"2021","Montenegro",0,0,"0%","Switzerland"
"2017","Samoa",0,0,"0%","Switzerland"
"2018","Samoa",0,0,"0%","Switzerland"
"2019","Samoa",0,0,"0%","Switzerland"
"2020","Samoa",0,0,"0%","Switzerland"
"2021","Samoa",0,0,"0%","Switzerland"
"2017","Solomon Islands",0,0,"0%","Switzerland"
"2018","Solomon Islands",0,0,"0%","Switzerland"
"2019","Solomon Islands",0.01536,0,"0%","Switzerland"
"2020","Solomon Islands",0.023219,0,"0%","Switzerland"
"2021","Solomon Islands",0,0,"0%","Switzerland"
"2017","Suriname",0,0,"0%","Switzerland"
"2018","Suriname",0,0,"0%","Switzerland"
"2019","Suriname",0,0,"0%","Switzerland"
"2020","Suriname",0.001322,0,"0%","Switzerland"
"2021","Suriname",0,0,"0%","Switzerland"
"2017","Timor-Leste",0.041442,0,"0%","Switzerland"
"2018","Timor-Leste",0,0,"0%","Switzerland"
"2019","Timor-Leste",0,0,"0%","Switzerland"
"2020","Timor-Leste",0,0,"0%","Switzerland"
"2021","Timor-Leste",0,0,"0%","Switzerland"
"2017","Turkmenistan",0,0,"0%","Switzerland"
"2018","Turkmenistan",0,0,"0%","Switzerland"
"2019","Turkmenistan",0,0,"0%","Switzerland"
"2020","Turkmenistan",0,0,"0%","Switzerland"
"2021","Turkmenistan",0,0,"0%","Switzerland"
